,67,['v4'],0.63524,TRUE,"della Congregazione della Fabbrica. Componevaſi queſto di trè ordini di Colonne, e Pilaſtri, il primo Corin",113418,113525,86,"della facciata verſo il Santo Vfizio. - Formauafi queſto di due ordini di colonne, e pilaſtri, il primo Corin",66029,66138,41,https://architectura.benoitseguin.net/#/comparator/5c2e20b6-262b-49ae-9ca2-4e576d7be789/d9411c16-926b-4ec5-9621-58bc821ebb19?page_1=86&page_2=41,FALSO,Cardinals of the Congregazione della Fabrica,[],1,Basilica of San Pietro Bell Towers on the Facade,Basilica of San Pietro Bell Towers on the Facade,1,running text,running text,description,description,FALSO,66,[],Urbano VIII,Urbano VIII,Urbano VIII,Urbano VIII,Rome,Rome,,,,
,68,['v4'],0.36364,TRUE,"fondamenti, e benche a lui foſſe prudente cagione di ſicurezza l'inalzar le Moli ſopra i fondamenti a tale effetto gittati da Carlo Maderno, tuttavia volle, che in Congregazione della Fabbrica foſſero chiamati due principali Lapo Maſtri uno per nome Gio: Colarmeno, l'altro Pietro Paolo, huomini di gran vaglia nella loro Profeſſione, e che fin dal tempo di Paolo Quinto ſi erano ritrovati ",113806,114196,87,"fondamento da altri, il far varie diligenze per ben riconoſcere la ſuſliſtenza de'medefimi fondamenei, fece eglid ordine eſpreſfo della Congregazione chiamare a fe duede migliori Capomae ftri from DEL CAVALIER BERNINO, ftri, che aueſſe allora la Città di Roma , e che fino nel tempo di Paolo s'eran trouati ",65188,65495,40,https://architectura.benoitseguin.net/#/comparator/5c2e20b6-262b-49ae-9ca2-4e576d7be789/d9411c16-926b-4ec5-9621-58bc821ebb19?page_1=87&page_2=40,FALSO,"Carlo Maderndo, Gio. Colarmeno, Pietro Paolo, Pontiff Paolo V",Pontiff Paolo V,4,Basilica of San Pietro Bell Towers on the Facade,Basilica of San Pietro Bell Towers on the Facade,1,running text,running text,event,event,FALSO,67,66,Urbano VIII,Urbano VIII,Urbano VIII,Urbano VIII,Rome,Rome,,,,
,69,['v4'],0.34986,TRUE,"aderno, tuttavia volle, che in Congregazione della Fabbrica foſſero chiamati due principali Lapo Maſtri uno per nome Gio: Colarmeno, l'altro Pietro Paolo, huomini di gran vaglia nella loro Profeſſione, e che fin dal tempo di Paolo Quinto ſi erano ritrovati al gettito di effi. Atteſtarono queſti eſſere i fondamenti di tutta faldezza, e fatti fare appoſta da un'Artefice inſigne, quale fù Carlo Maderno, ad effetto di ſopra inalzarvi li Campani",113939,114383,87,"auerne ſeguitato il decreto della Congregazione della fabbrica, e finalmente auer quefta auuto per motiuo di ſua sentenza l'atteſtato di duc de primi Ca. pomaeſtri di Roma, che fin da'tempi di Paolo V. aueuano auuto mano in quel lauoro. Soggiunſe poi eſfere il ſuo parere, che la cagione del mouimento della facciata fuſſe ſtata l'aſſetcarſiche aueua fatto la fabbrica del Campani",69934,70314,43,https://architectura.benoitseguin.net/#/comparator/5c2e20b6-262b-49ae-9ca2-4e576d7be789/d9411c16-926b-4ec5-9621-58bc821ebb19?page_1=87&page_2=43,FALSO,"Carlo Maderndo, Gio. Colarmeno, Pietro Paolo, Pontiff Paolo V",Pontiff Paolo V,4,Basilica of San Pietro Bell Towers on the Facade,Basilica of San Pietro Bell Towers on the Facade,1,running text,running text,event,"event?, b_commentary?",FALSO,68,85,Urbano VIII,Urbano VIII,Urbano VIII,Innocenzo X,Rome,Rome,,,,
*,70,['v4'],0.48583,FALSE,"a gna. I A'volando ſempre più grande per l'Italia la faIV ma del Bernino, e divenendo ogni di più chiaro il ſuo nome per il Mondo , traſſe ancora a ſe i Maggiori Potentati dell'Europa , quali parve, che inſieme allora gareggiaſſero per chì ſue opere haver poteſſe. Filippo Crocifiſſo di Q",115653,115941,88,"auaſi in tanto ſempre più per il Mondo la fama di queſto Artefice, ed il nome di lui ogni di più chiaro ne diuen ua; onde non fu gran fatto , chei maggiori Potentati d'Europa incomincialfero a gareggiare, per così dire, fra di loro per chi fue opere auer potele. Carlo primo l'infeli",51093,51376,34,https://architectura.benoitseguin.net/#/comparator/5c2e20b6-262b-49ae-9ca2-4e576d7be789/d9411c16-926b-4ec5-9621-58bc821ebb19?page_1=88&page_2=34,FALSO,King of Spain Filippo IV,King of England Carlos I,2,Bronze Crucifix for the King of Spain Filippo IV,Portait of the King of England Carlos I,2,running text,running text,"event?, request?","event, request",FALSO?,69,81,Urbano VIII,Urbano VIII,Urbano VIII,Urbano VIII,Rome,Rome,,,,
,71,"['noseg', 'seg', 'v3', 'v4']",0.4962925,TRUE,"ratto di mano di Ritratto in lui, e Coſimo Scarlatti familiare del Cavaliere, per cui il Duca di mandòllo, n'hebbe in dono due cento Ungheri, e mille doppie per l'Artefice. Carlo Primo Rè d'Inghilterra deſiderò medeſimamente di eſſere ritratto in Marmo dalle ſ",116196,116456,88,"rario di valore di 3000. fc, mentre a Coſimo Scarlatçi familiare del Caualiere,che l'andò a conſegnare, furon donaci dugento vngheri. Circa queſto medeſimo tempo diede egli compimento alla gran. de,e belliſſima statua della Verità ſcoperta dal Te",87406,87652,51,https://architectura.benoitseguin.net/#/comparator/5c2e20b6-262b-49ae-9ca2-4e576d7be789/d9411c16-926b-4ec5-9621-58bc821ebb19?page_1=88&page_2=51,FALSO,"Duke of Modono Francesco d'Este, Cosimo Scarlatti, King of England Carlos I","Duke of Modono Francesco d'Este, Cosimo Scarlatti",3,"Portrait of Duke of Modono, Portait of the King of England Carlos I","Portrait of Duke of Modono, Statue of Verità Scoperta dal Tempo?",3,running text,running text,"request, event",event,FALSO,[],[],Urbano VIII,Urbano VIII,Urbano VIII,Innocenzo X,Rome,Rome,,,,
*,72,"['seg', 'v2', 'v3', 'v4']",0.681368,FALSE,"dal dito un Diamante di ſei mila ſcudi di valore , e conſegnatelo a Bonifazio difie, Coronate quella mano , che lavoro sì bello bà fatto Cavaliere. Lettera al Cavaliere. 66 Vita del Cav. Bernino. fatto ; In oltre mandò al Cavaliere copioſi regali di prezioſiſſimi panni, & a Bonifazio fè donare per mancia mille ſcudi. La Regina poi tanto ſi compiacque di quel Ritratlítanza del- to, che deſideroſa anch'ella di haverne uno di ſua perla Regina d'Inghilter- ſona, non indugiò punto a richiederlo per mezzo di ra per il ſuo to sue queſta lettera . wet letters Signor Cavalier Bernino , laiſtima che il Rè mio Signore, E Io habbiamo fatta della Statua , che voi gli havete fatta, caminando del pari colla fodisfazione, che Noi ne babbiamo havuta , come d'una coſa, che merita l'approvazione di tutti quelli, che la guardono , mi obbliga adeſſo a teſtificarvi che per rendere la mia fodiſfazione intiera, defiderarei baverne ſimilmente una mia lavorata dalla voſtra mano, e tirata ſopra li Ritratti, che vi porgerà il Signor Lomes, al quale lo mi rimetto, per aſſicurarvi più particolarmente della gratitudine, che lo conſervarò del guſto , che aſpetto da voi in queſta occafione , pregando Iddio, che vi tenga in ſua Cuſtodia . Data in Valuthal li 4 Agoſto 1639. Enrietta Maria Regina. Mà nuovo turbine di ribbellioni ſuſcitato in quel ſempre diſcorde Regno con que' funeſti eventi, che ſono pur troppo noti, divertirono altrove l'animno della Regina, e le applicazioni del Cavaliere , nè hebbe compimento alcuno queſto Ritratto . Si acceſe bensì di un tal deſideri",118180,119742,89,"dal dito vn Diamante di valore di ſei mila ſcudi,e porgendolo al mandato del Caualiere, diſſe : Coronate quella mano, che fece si bel lauoro ; in oltre allo ſteſſo Bernino inuiò di colà regali prezioſi di belliſſimi panni, ed altre galanterie del Paeſe, ed al mandato per mancia mille ſcudi fece donare. Piacque tanto quell'opera alla Maeftà della Regina, che ella ancora forte s'inuogliò d'auerne vno di ſe Reſſa fatto dalla niedeſima mano; che però gli ſcriſſe la feguente lettera. Sig. DEL CAVALIER BERNINO, 19 Sig. Cavalier Bernino. Laftima , che il Re mio Sig. , io abbiamo fatta della Statua , che voi gli awete farra, camminando del pari colla ſodisfdzione, che noi ne auemo Auuta , come diruna coſa, che merit a l'approvazione di tutti quegli, che la guardano , mi obbliga adelo a teftificarui , che per rent der la mia satisfazione intiera , defidererei auerne fimilmente una mialaHorata dalla voftra mano, e tirata ſopra li ritratti, che vi porgerà il Sig. Lomes, al quale io mi rimetto, per aſsicurarui più particolarmente delles gratitudine, che io conſeruero del guſto, che aſpetto di voi in queſta occaſione, pregando Iddio, che vi tenga in ſua santa cuftodia. Data in Voluthalli 26. Giugno 1039. "" * in modo Enrietta Maria R. Male turbolenze,che poco dipoi inforſero in quel Regno fecero si, che il Ritratto della Regina non ſi faceſſe altrimenti. Fu vero però, che auendo veduta la Statua del Re fra gli altri vn nobiliſimo, e ricchiſimo Caualiere di Londra , fi acceſe sì facramente di deſideri",52024,53535,34,https://architectura.benoitseguin.net/#/comparator/5c2e20b6-262b-49ae-9ca2-4e576d7be789/d9411c16-926b-4ec5-9621-58bc821ebb19?page_1=89&page_2=34,FALSO,"King of England Carlos I, Queen of England Enrietta Maria Regina","King of England Carlos I, Queen of England Enrietta Maria Regina",2,"Portait of the King of England Carlos I, Portait of the Queen of England Enrietta Maria Regina [unexecuted]?","Portait of the King of England Carlos I, Portait of the Queen of England Enrietta Maria Regina [unexecuted]?",2,"running text, quote, letter","running text, quote, letter","request, episode","request, episode",VERDADEIRO,71,70,Urbano VIII,Urbano VIII,Urbano VIII,Urbano VIII,Rome,Rome,,,,
,73,"['seg', 'v2', 'v3', 'v4']",0.424975,FALSE,"niuno, riſpoſe , Io lo regalarò, come l'hà regalato il Rè, e non meno . Giunſe in Roma, e non ſenza ſtento ottenuto il Ritratto, donò al Cavaliere due mila doble, e tornò contento alla Patria. Il Cardinale Armando di Richelieu, poco prima di un anno, ch'ei moriffe , fcrifle da Parigi lettere Ritratto del premuroſiſſime al Cardinal Antonio Barberin",120111,120460,91,"accua, riſpoſe: io lo regalerò come l'a regalaro il Rey e non meno. Venneſene dunque a Roma, donò al Caual. Bernino ſei mila ſcudi, ed alla Patria ne riportò il ritratto, Di Francia il Cardinal di Richelieu non laſciò di ſtimolare con fue lettere il Cardin. Antonio Barberin",53885,54159,35,https://architectura.benoitseguin.net/#/comparator/5c2e20b6-262b-49ae-9ca2-4e576d7be789/d9411c16-926b-4ec5-9621-58bc821ebb19?page_1=91&page_2=35,FALSO,"Milord Coniik, Cardinal Antonio Barberini, Cardinal Armando di Richelieu","Milord Coniik, Cardinal Antonio Barberini",3,"Portait of Milord Coniik, Portait of Cardinal Armando di Richelieu","Portait of Milord Coniik, Portait of Cardinal Armando di Richelieu",2,"running text, quote","running text, quote","episode, event, request","episode, event, request",VERDADEIRO,72,72,Urbano VIII,Urbano VIII,Urbano VIII,Urbano VIII,Rome,Rome,,,,
,74,"['seg', 'v2', 'v3', 'v4']",0.68159,FALSE,"iacomo Balſimelli fuo Familiare glie la fè preſentare in Parigi con queſta lettera. Richilieu in 3270 Cavaliere al mo, e Rev. mo Sig. "" P. me Coll. mo L’Eminentiſſimo Signor Cardinal Antonio mio Signore , con iſtraordinaria premura , volle , che io impiegaſſi l'opera mia in iſcolpire una Statua a V. , e la Lettera del ſua autorità trovò diſpoſtiſfimo l'animo mio già preve- Cardinale. nuto dall'ambizione, che bò ſempre havuto di moſtrare ancor io il mio oſſequio verſo la ſublime grandezza del E. , nè mai mi ſarebbe parſo di eſſere valuto qualche coſa in queſto Secolo, s'io folli ſtato preterito in ſervirc, chì l'hà tanto illuſtrato. L'impazienza,che hò di arrivare ad aſſicurarmi queſta gloria, hà ſollecitato il preſente Ritratto , affinche ſe V. ftimerà queſta mia piccola fatica 68 Vita del Cav. Bernino. fatica degna del ſuo Gabinetto, babbia più d'appreſſo coſa, che a lei medefima ricordi ſempre la mia divozione. Debbo ben ſupplicare la ſua benignita a degnarſi per mia ſcuſa, di far qualche rifleſſione a' diſavantaggi della lontananza , e fe pure io haveli accertato in ſervirla, credere, che mi habbia per ciò alſtito Dio benedetto, il cui favore s'è ella ſaputo obbligare colla ſua virtù . Mi permetta la gratia di V. che io continui a chiamarmi. Roma 16. Marzo 1642. Dmiliſs. , cu Obligatis. Servitore Gio: Lorenzo Bernino Gradì quel Principe in modo tale il Ritratto che ne di moſtrò il gradimento col dono di un Giojello, che manE remunerazione che dò al Cavaliere di trentatrè Diamanti, fra' quali ve ne riceve. n'erano fette di quattordici grani l'uno di peſo. Al Balſimelli fè dare per mancia otto cento ſcud",120759,122391,91,"Iacopo Ballimelli ſuo Vomo, acciò allo ſteſſo Cardin, Richelieu la preſentaſſe inſieme con una ſua lettera, la quale per chiarezza maggiore del fatto mi piace quì di portare. Eminentiſs. , Reuerendiſs. Sig. , Padron Colendiſs. L'Eminentiſs. Card. Antonio mio Sig. , con iftraordinaria premura volle che lo impegnaſsi l'opera mia in iſcolpire una statua a V. , la ſua au DOORS Ο ν Ι Τ ΑΟ ΤΟ Torità tronò difpoftiſsimo l'animo mio, già preuenuto dall'ambizione, che è ſempre auuto di moſtrare ancor io il mio offequio verſo la ſublime grandez - za dell'E. , nè mai mi ſarebbe parſo d'effer valuto qualche coſa in queſto secolo, s'io fuſsi ſtato preterito in ſeruire chi l'à canto illuftrato. L'impazienza, che è di cominciare ad aſsicurarmi queſta gloria a ſollecitato il prefente ritratto, affinchè feV. ftimerd queſta mia poca fatica degna del ſuo gae binetto, abbia più d'appreſſo coſa, che a lei medeſima ricordi ſempre la mias diuozione . Debboben ſupplicare la ſua benignità a degnarſi, per mia fcula, di far qualche rifleſsione a' diſauvantaggi della lontananza, e, ſe pure io auefsi accertato in ſeruirla , credere che mi abbia perciò aſsiſtito Dio benedetto, il cui fauore s'è Ella ſaputo obbligare con la ſua virtu. Mi permetta la grazia di V. E, che io continui a chiamarmi baxnolod unosa Di Roma an so on Wonovittle guitarlos Vimiliſs. , e Diuotiſs. Seruit, to ab o l a Gio: Lorenzo Bernino. Quel magnanimo Principe, a cui l'opera piacque in eſtremo, mandò al noſtro Arteficé vn Gioiello di Diamanti, del quale a noi non è noto il valore; ma il ſapere, che al Balſimelli, per nulla più, che per auergli in nome del Bernino preſentato il ritratto , furon donati otrocento ſcud",54314,55999,35,https://architectura.benoitseguin.net/#/comparator/5c2e20b6-262b-49ae-9ca2-4e576d7be789/d9411c16-926b-4ec5-9621-58bc821ebb19?page_1=91&page_2=35,FALSO,"Cardinal Armando di Richelieu, Giacomo Balsimelli, Cardinal Antonio Barberini","Cardinal Armando di Richelieu, Giacomo Balsimelli, Cardinal Antonio Barberini",3,Portait of Cardinal Armando di Richelieu,Portait of Cardinal Armando di Richelieu,1,"running text, letter","running text, letter","event?, gratitude?","event?, gratitude?",VERDADEIRO,73,73,Urbano VIII,Urbano VIII,Urbano VIII,Urbano VIII,Rome,Rome,,,,
,75,"['noseg', 'seg', 'v2', 'v3', 'v4']",0.7788575,FALSE,"atteſtazione della lettera, che ſiegue : Altra Lette ra del Ca Cardinale. mo , e Rev. mo Sig. re Pine Coll. Io non ſapevo indurmi a ringraziare V. del :prezioſlimo regalo, che bà voluto mandarmi, perche valiere al conſapevole del mio poco merito temeva di offendere con fimile ufficio la ſua grandezza , che opera ſolo in riguardo di ſe medeſima. Ma per non mancaré a me ſteſo, debbo far anche riſplendere alla notizia di ogniuno così ricca dimoſtrazione ; Affinche attribuendoſi forſe al Ritratto Capitolo IX. 69 Ritratto,che io ſcolpii di V. , venga l'opera dal valore della remunerazione ad acquiſtar quel credito , che non havrà faputo darle la mano dell'Artefice . Stimo ben io più di qualunque altra Gioja le lodi, che ricevo da chi è bora ſolo l'oggetto di tutti gli Encomii: e ſe bene sò di non meritarla, con tutto ciò non ardiſco eſſer ſolo in queſto Secolo ad oppormi al finiſſimo giudizio di V. ne debbo ſe non credere, che ſia rimaſta ſodisfatta del Buſto, mentre dal Signor Cardinal Mazzarini mi vien ſignificato, che V. defidera, che io habbia il compito onore di far la Statua intiera. Conſervo viva memoria dell'ordine , che intorno a ciò mi diede già il Signor Cardinale Antonio, e volentieri ricevo i ricordi , con cui ora mi ſollecita lo ſteſſo Signor Cardinal Mazzarini. Potentiſſimo farà ſempre in me lo ſtimolo dell'ambizione , che bò di farmi conoſcere. Roma 24 Maggio 1642. Vmiliſimo, Er Ohligatiſimo Servitore Gio: Lorenzo Bernino. Mà ſucc",122584,124049,92,"nfermazione di mio concetto, il regiſtrare appreſſo vn'altra compira lettera, che al Cardin, ſcriſſe il Bernino in ringraziamento di sì bel dono. Ab Eminentiſs. , e Reuerendiſs. Sig. Padron Colend. Io non ſapeva indurmi a ringraziare V. del prezioſiſsimo regalo, che å voluto mandarmi, perchè conſapeuole del mio poco mérito, teméua di offendere con fimileroficiola fua Grandezza, che opera ſolo in riguardo di ſemedeſima. Ma per non mancare a me fteſſo, debbo anche far riſplendere alla notizia d'ognuno cosi ricca dimoſtrazione , affinchè attribuendoſi forſe al riPratto, che io ſcolpý di V. venga l'opera dal valore della remunerazione ad acquiſtar quel credito, che non aura ſaputo dargli la mano dell'Artefice. Seimo ben io più di qualunque altra gioia. , le lodi, che riceuo da chi è ora ſolo l'oggetto di tutti gli encomi; E ſebbene fo di non meritarle , con tutto ciò non ardie DEL CAVALIER BERNINO: 21 ardiſco effer folo in queſto secolo ad oppormi al finiſsimo giudicio di V. ne debbo ſe non credere, che farimaſta ſodisfatta del buſto, mentre dal Signor Cardinal Mazzarini mi vien ſignificato, che V. defidera, che io abbia il compito onore di farla Statua intera. Conferuo viua memoria dell'ordine che intorno a ciò mi diede già il Sig. Card. Antonio, e volentieri riceuoi ricor. di, con che ora mi ſollecita lofteffo Sig. Card. Mazzarini. Potentiſsimo farà ſempre in me lo ſtimolo dell'ambizione , che è di farmi conoſcere DiV. Reuerendiſs. Roma li 24. Maggio 1642. V milifs. ge Devotiſs. Seruit. G10: Lorenzo Bernini. Corr",56075,57611,36,https://architectura.benoitseguin.net/#/comparator/5c2e20b6-262b-49ae-9ca2-4e576d7be789/d9411c16-926b-4ec5-9621-58bc821ebb19?page_1=92&page_2=36,FALSO,"Cardinal Armando di Richelieu, Cardinal Antonio Barberini, Cardinal Mazarini","Cardinal Armando di Richelieu, Cardinal Antonio Barberini, Cardinal Mazarini",3,Portait of Cardinal Armando di Richelieu,Portait of Cardinal Armando di Richelieu,1,letter,letter,gratitude,gratitude,VERDADEIRO,74,74,Urbano VIII,Urbano VIII,Urbano VIII,Urbano VIII,Rome,Rome,,,,
,76,"['seg', 'v3', 'v4']",0.58905,FALSE,"vole ſempre della benefica protezzione di Urbano , non haveſſe voluto dipendere dalla ſua volontà , la quale fù, ch'egli non riceveſle altrimente il partito , repli amic",126231,126400,94,"Vomo, ſe egli della beneficen. za d'Vrbano ſempre ricordeuole, non aueſſe in ciò voluto dependere dalla di lui volontà , la quale fu, che egli non accetcalle altrimenti il partito ; perchè gli d",58027,58221,37,https://architectura.benoitseguin.net/#/comparator/5c2e20b6-262b-49ae-9ca2-4e576d7be789/d9411c16-926b-4ec5-9621-58bc821ebb19?page_1=94&page_2=37,FALSO,"Pontiff Urbano VIII, King of France Luigi XIII?","Pontiff Urbano VIII, King of France Luigi XIII?",2,[],[],0,running text,running text,"episode, c_commentary","episode, c_commentary",VERDADEIRO?,[],[],Urbano VIII,Urbano VIII,Urbano VIII,Urbano VIII,Rome,Rome,,,,
,77,"['noseg', 'seg', 'v2', 'v3', 'v4']",0.8026725,FALSE,"ino. Signor Cavaliere, haverebbe V. offeſo il ſuo pro- Altra Lette-. prio merito col dubitare della mia coſtante volontà per i le coſe di ſuo ſervizio : Onde voglio credere, che ſi farà al Cavaliem poi contentato di condonare alle mie interrotte, é gravi occupazioni la tardanza in inviargli gli accluſi Brevetti:Ordino al Benedetti mio Agente di accompagnarli con vive eſpreſioni di affettone di ſtimage di aſcurarla, che in ogni luogo e tempo con particolar guſto abbracciarò tutte le occaſioni di ſuo profitto , e gloria, come haverà molto bene V. campo di riconoſcere mentre ſarà quì al ſervizio di S. , dove l'aſpetto in breve in conformità delle ſperanze, che me ne porta la ſua de 16. del paſſato , e di 72 Vita del Cav. Bernino. e di queſto me ne ſcriſſe il ſudetto mio Agente , alla cui viva voce riportandomi , le auguro per fine ver a felicità. Parigi 27. Agoſto 1644. Affezzionati ſamo di Cuore Il Card. Mazzarini. Mà il Cavaliere grato alla Memoria di Urbano , & occ",127427,128406,95,"ire Signore . Auerebbe V. offeſo il proprio ſuo merito, col dubitare della mia coſtante rvolontà per le coſe di fuo feruizio ; inde -voglio credere, che fa farà poi conten И И у І ТАКО tara di condonare alle mie interrotte , e graui occupazioni, la tardanza in inuiargli gli accluſi breuetti. Ordino al Benedetti mio Agente di accompas gnargli con viue eſpreſsioni d'affetto, e di ſtima, e di aſsicurarla, che in ogniluogo ,e tempo con particolar guſto abbraccerò tutte le occaſioni di ſuo profitto , e gloria, come molto bene auera V. campo di riconoſcere, mentre farà qui al servizio di S. doue l'aſpetto in breue, in conformità delle ſperanze, che me ne porta la fua de 19. del paßato, e di queſto me ne ſcriſſe il ſuddetto mie Agente, alla cui viva voce riportandomi, le anguro per fine Vera felicita. Parigi, c. Affezionatiſs. di cuore e il Cardin, Mazarini . Ma già che cià portato il diſcorſo agli vltimi giorni di Vrbano, pri",58877,59810,37,https://architectura.benoitseguin.net/#/comparator/5c2e20b6-262b-49ae-9ca2-4e576d7be789/d9411c16-926b-4ec5-9621-58bc821ebb19?page_1=95&page_2=37,FALSO,"Cardinal Mazarini, Cardinal Mazarini's envoy Benedetti?, King of France Luigi XIV?","Cardinal Mazarini, Cardinal Mazarini's envoy Benedetti?, King of France Luigi XIV?",3,[],[],0,letter,letter,request,request,VERDADEIRO,76,76,[],[],[],[],Rome,Rome,,"After Urbano and King Luigii XIII death, but it is not stated that it was now a request in the name of Luigi XIV and not Luigi XIII",,
*,78,['v4'],0.46053,TRUE,"rve, che adunafle tutti i ſuoi ſpiriti per far coſa veramente ſuperiore ad ogni arte, onde l'huomo è ſicuro d'impiegar bene, non men’il tempo, che la ſpeſa , e la fatica , che per ",129613,129793,97,"l vero, à in fe qualità tanto ſingolari, che per quello ſolamente vedere, puote ogn'Vomo del Mondo portarſi a Roma, ſicuro di bene impiegare il tempo, non meno, che la speſa, e la fatica. Vedeſ per ",47696,47894,32,https://architectura.benoitseguin.net/#/comparator/5c2e20b6-262b-49ae-9ca2-4e576d7be789/d9411c16-926b-4ec5-9621-58bc821ebb19?page_1=97&page_2=32,FALSO,Pontiff Urbano VIII,[],1,Tomb of Pontiff Urbano VIII,Tomb of Pontiff Urbano VIII,1,running text,running text,a_commentary,a_commentary,VERDADEIRO,[],51,[],[],[],[],Rome,Rome,,Both Pontiffs? ,,
,79,"['seg', 'v3', 'v4']",0.78723,TRUE,tolo difle al Cardinal Panzirolo ſuo Secretario di Stat,130520,130575,97,to inſieme col Cardinal Panzirolo fuo Segretario di stat,84365,84421,49,https://architectura.benoitseguin.net/#/comparator/5c2e20b6-262b-49ae-9ca2-4e576d7be789/d9411c16-926b-4ec5-9621-58bc821ebb19?page_1=97&page_2=49,FALSO?,Cardinal Panzirolo,Cardinal Panzirolo,1,Tomb of Pontiff Urbano VIII,Fountain of the Piazza Navona,2,running text,running text,mention?,mention?,VERDADEIRO?,78,110,Innocenzo X?,Innocenzo X,Innocenzo X,Innocenzo X,Rome,Rome,,79 a 81,,
,80,"['seg', 'v2', 'v3', 'v4']",0.656485,TRUE,"o di un elevatifiimo ingegno , ſarà gradevole a tutti la notizia Bernin sì vivo il grand'Urbano bà finto, E sì ne duri Bronzi è l'alma impreſa, Nobil Mac drigale fo Che per torgli la fe, la morte iſtefa pra il de ſcritto Se Stà ſul Sepolcro a dimoſtrarlo eſtinto polcro. Nè tr",130797,131073,97,"oli diede materia di comporre in ſua lode i ſeguenti ſpiritoſi verſi. Bernin si viuo il Grande Vrbano à finto, E si ne' duri bronzi è l'alma impreſia, a che per torgli la fe, la Morte ſteſsa Sta ſul Sepolcro a dimoſtrarlo eſtinto. Fu queſt'oper",49863,50107,33,https://architectura.benoitseguin.net/#/comparator/5c2e20b6-262b-49ae-9ca2-4e576d7be789/d9411c16-926b-4ec5-9621-58bc821ebb19?page_1=97&page_2=33,FALSO,Cardinal Panzirolo,Cardinal Panzirolo,1,Tomb of Pontiff Urbano VIII,Tomb of Pontiff Urbano VIII,1,quote,quote,praise,praise,VERDADEIRO,79,[],Innocenzo X?,Innocenzo X,Innocenzo X,Innocenzo X?,Rome,Rome,,,,
,81,"['noseg', 'v2', 'v3', 'v4']",0.4905633333,TRUE,"obil Mac drigale fo Che per torgli la fe, la morte iſtefa pra il de ſcritto Se Stà ſul Sepolcro a dimoſtrarlo eſtinto polcro. Nè tralaſciar ſi deve in queſto luogo di far ricordanza di un'acutiflima riſpotta, che in teſtimonianza della ſua inalterabile fede verſo Urbano diede il Cavaliere ad un Perſo in riſpoſta 74 Vita del Cav: Bernino. Perſonaggio di alta condizione, per altro poco affezzionato a Caſa Barberini. Haveva egli figurate fu l'urna del Sepolcro in quà, e in là alcune Api, che vagamente alludevano all'Arme di Urbano:Offervollo il Perſonaggio accennato, e preſenti altre perſone rivoltoſi al Cavaliere, ſorridendo diſſe, Signor Cavaliere,V. bà voluto colla ſituazione di queſte Api in quà, e in là moſtra. re la diſperſione di Caſa Barberina (erano allora le perfone di quella Caſa diſguſtate col Pontefice, e ritirate in Francia) al che ſenza frapoſizione di tempo riſpoſe il Bernino, V. però può ben ſapere , che le Api diſperfer Parola del Cavaliere ad un ſuon di Campanaccio ſi tornano a congregare , ulici intendendo della gran Campana di Campidoglio, che cenſurar la fuona doppo la morte ",130942,132053,97,"operta circa a 30. meſi dopo , che egli fu andato al Cielo, e ciò fu alla preſenza del ſuo Succeſſore Innocenzio; Nè io VI TA AD TO voglio laſciare di portare in queſto luogo vn'acuta riſpoſta, che diede il Bernino a Perſonaggio di alta condizione, poco amico di Caſa Barberina , che la ſtaua guardando, preſenti altre Perlone. Aueua il Bernino per vna certa bizzarria, e non ad altro fine figurate in quà, e in là ſopra il Depoſito alcune Api, alludenti all'Arme di quel Papa; oſſeruolle il Perſonaggio, e diſſe: Sig. Caualiere V. à volluto con la fituazione di queſte Api in qua, e in là moſtrare la diſperſione di Casa Barberina ( erano allora le Perfone di quella * Caſa ritirate in Francia) e così riſpofe il Bernino: V. però può ben ſapere , che le Api diſperſe , ad un ſuono di Campanaccio ſi tor: nano & congregare, intendendo della Campana grande di Campi. doglio, che ſuona dopo la morte ",50171,51069,33,https://architectura.benoitseguin.net/#/comparator/5c2e20b6-262b-49ae-9ca2-4e576d7be789/d9411c16-926b-4ec5-9621-58bc821ebb19?page_1=97&page_2=33,FALSO,"Pontiff Urbano VIII, Unnamed High Rank Personage","Pontiff Urbano VIII, Pontiff Innocenzo X, Unnamed High Rank Personage",3,Tomb of Pontiff Urbano VIII,Tomb of Pontiff Urbano VIII,1,"running text, quote","running text, quote",episode,episode,VERDADEIRO,80,80,Innocenzo X?,Innocenzo X,Innocenzo X,Innocenzo X?,Rome,Rome,,,,
,82,"['noseg', 'seg', 'v3', 'v4']",0.7743575,TRUE,"del Cavaliere appreſo di lui, e demolizione del Campanile di S. Pietro; Mode",132832,132908,99,"delle quali eſſere ſtata quella della demolizione del Campanile di S. Pietro, Ma pe",75385,75468,45,https://architectura.benoitseguin.net/#/comparator/5c2e20b6-262b-49ae-9ca2-4e576d7be789/d9411c16-926b-4ec5-9621-58bc821ebb19?page_1=99&page_2=45,position?,[],[],0,Basilica of San Pietro Bell Towers on the Facade,Basilica of San Pietro Bell Towers on the Facade?,2,chapter,running text,event?,event?,FALSO,[],90,Innocenzo X?,Innocenzo X,Innocenzo X,Innocenzo X,Rome,Rome,,,,
